License,Owner,Street,City,State,Zip,Lat,Lon
200112419,Texas Assn of REALTORS Political Action Committee,"13530 North Highway 183, Austin, TX, USA",Austin,TX,78750,30.141734,-97.832653
200099488,Play for Life Houston,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200099488,St. Ignatius Martyr Catholic Church,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200179395,Austin New Church DBA The 04 Center,2701 S Lamar Blvd,Austin,TX,78704,30.141734,-97.832653
200159982,"Can-Tini Beverage Company, LLC",710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200161724,Leona Doss Elementary PTA,2425 Exposition Blvd,Austin,TX,78703,30.297464,-97.767146
200129075,Young Men's Christian Association of UT ,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200129075,Wine and Food Foundation of Texas,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200099488,St. Thomas More Catholic Church,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200144158,Balanced & Consistency.org,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200062195,Austin Child Guidance Center,810 W 45th St,Austin,TX,78751,30.26613,-97.751785
200129075,The Trail Conservancy,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200099488,Six Square-Austin's Black Cultural District,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200099488,St. Elias Antiochian Orthodox Church ,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200070517,Austin Junior Forum,1404 West Ave,Austin,TX,78701,30.278955,-97.74771
200144158,Austin Pride Foundation,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200099488,Our Lady of Guadalupe Catholic Church,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200144158,Austin Parks Foundation,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200099488,St Paul Catholic Church,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200159982,CPATH TEXAS,710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200152624,Texas Firewalkers,3223 E 7th St,Austin,TX,78702,30.266484,-97.740231
200076841,Austin Celtic Association,10621 Pioneer Farms Dr,Austin,TX,78754,30.369914,-97.659062
200144158,Big Medium,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200139103,Forage Forward Inc,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200161724,LEAP Life Essential Advancement Program,2425 Exposition Blvd,Austin,TX,78703,30.297464,-97.767146
200081167,"Asmbly Makerspace, Inc.",9701 Dessau Rd,Austin,TX,78754,30.26613,-97.751785
200099488,St. David's Episcopal Church,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200139103,HOPE Events LLC,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200159982,Congregation Agudas Achim Austin,710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200129075,Thinkery,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200139103,East Austin Creative Coalition ,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200051925,Techco Savvy Inc,111 W William Cannon Dr,Austin,TX,78745,30.192773,-97.779537
200139103,"Huns Rugby Club, LLC",1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200139103,Humane Society of Austin and Travis County,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200129075,The Texas Wranglers,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200144158,Black Makers Market,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200147928,The Equality Alliance,200 W 6th St,Austin,TX,78701,30.165611,-97.828382
200139103,J.O.I. Community Outreach,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200139103,Greater Austin Association Of Asian Engineers,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200099488,St. Julia Catholic Church,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200159982,Create4Culture,710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200099488,Pecan Street Association INC,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200106872,AMERIPOLITAN Awards Productions ,3401 south interstate 35 frontage road ,Austin,TX,78741,30.266484,-97.740231
200139103,Jeff Travillion Campaign,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200144158,"Black Ex-Students of Texas, Inc.",8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200139103,HOLY VIETNAMESE MARTYRS CHURCH,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200099488,NORTH AMERICA SEEMA ANDHRA ASSOCIATION,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200139103,Indian Dance Endeavor of Austin,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200139103,Everybody vs. Racism,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200139103,German Texan Heritage Society,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200159982,Capital City Men's Chorus DBA Austin Gay Men's Cho,710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200144158,Bee Cave Arts Foundation,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200099488,Rising Soles,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200099488,Rancho Alegre Radio (dba Rancho Alegre),12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200161724,Knights of Columbus Council #10131,2425 Exposition Blvd,Austin,TX,78703,30.297464,-97.767146
200176564,Mobile Loaves & Fishes,539 W Oltorf St,Austin,TX,78704,30.241758,-97.759156
200152624,Texas Land Conservation Conference,3223 E 7th St,Austin,TX,78702,30.266484,-97.740231
200129075,"West House 10th Street, Inc.",7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200176564,Nan Clayton Elementary PTA ,539 W Oltorf St,Austin,TX,78704,30.241758,-97.759156
200122608,Association of Women in Energy,710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200099488,Russell Lee Elementary PTA,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200159982,College Houses,710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200124095,Austin Asian American Film Festival,710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200123797,ATX Chamber Music and Jazz,2701 S Lamar Blvd,Austin,TX,78704,30.141734,-97.832653
200124471,All Saints Episcopal Day School,1830 Simond Ave,Austin,TX,78723,30.165611,-97.828382
200147928,The Foundation for Hope Village,200 W 6th St,Austin,TX,78701,30.165611,-97.828382
200144158,Barton Hills Elem PTA ,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200129075,Wayside Schools Foundation,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200099488,Souper Bowl of Caring dba Tackle Hunger,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200139103,EQ Austin,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200129075,Transfiguration Greek Orthodox Church,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200139103,Indian American Coalition of Central Texas,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200099488,Pease Park Conservancy,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200099488,St. Mary's Cathedral,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200055958,Zilker Botanical Garden Conservancy,5770 N Mopac Expy,Austin,TX,78731,30.279571,-97.736248
200129075,We Luv Video ,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200139103,Greater Austin Asian Chamber of Commerce Foundatio,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200139539,Austin Japan Community,2701 S Lamar Blvd,Austin,TX,78704,30.141734,-97.832653
200144158,Brigid Shea Campaign,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200139103,Impressioned Storytellers,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200176564,Migration by Bluebird,539 W Oltorf St,Austin,TX,78704,30.241758,-97.759156
200129075,US Australian Football League,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200161724,Lake Travis Chamber of Commerce,2425 Exposition Blvd,Austin,TX,78703,30.297464,-97.767146
200099488,Rebecca Bell-Metereau Campaign,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200129075,The Zachary Cole Foundation,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200144158,Austin Public Library Friends Foundation,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200152624,Texas Food and Wine Alliance,3223 E 7th St,Austin,TX,78702,30.266484,-97.740231
200099488,Save Our Springs Alliance,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200139103,E4 Real Estate Foundation,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200099488,Student Researchers in the Chemical Industries,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200161724,League of Women Voters of Texas,2425 Exposition Blvd,Austin,TX,78703,30.297464,-97.767146
200161724,L.C. Anderson High School Project Graduation ,2425 Exposition Blvd,Austin,TX,78703,30.297464,-97.767146
200099488,Ponte En Sus Zapatos,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200155404,American Inns of Court Foundation(Austin ch.30432),2701 S Lamar Blvd,Austin,TX,78704,30.141734,-97.832653
200099488,St. Matthew's Episcopal Day School,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200099488,Puffed,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200099488,SVC Community,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200129075,The Tejas Foundation,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200129075,United Cares Inc,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200139103,FUTURE PROOF BRANDS LLC,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200099488,One Sample Cultural Foundation,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200152624,Texas Hill Country Wineries,3223 E 7th St,Austin,TX,78702,30.266484,-97.740231
200139103,India Catholic Association of Central Texas,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200139103,"Gamma Eta Lambda Chapter, Alpha Phi Alpha",1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200139103,Impact Austin Foundation,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200163658,A3 Art Alliance Austin,2220 Barton Springs Rd,Austin,TX,78746,30.165611,-97.828382
200159982,"CT Lobos Youth Academy, Inc.",710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200139103,Event Zero Inc.,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200099488,Performance Institute LLC,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200099488,St. Louis King of France Catholic Church,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200176564,Monpugh Inc,539 W Oltorf St,Austin,TX,78704,30.241758,-97.759156
200099488,Open Door Preschool,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200144158,Boys and Girls Clubs of South Central Texas,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200152624,Texas Gun Sense,3223 E 7th St,Austin,TX,78702,30.266484,-97.740231
200159982,Dillon Fleharty for Congress,710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200159982,Center for Culinary Culture,710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200175260,Any Baby Can of Austin,710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200139103,EAZYLION INC,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200176759,Austin Creative Reuse,110 Inner Campus Drive,Austin,TX,78705,30.286095,-97.739297
200159982,CAPITAL AREA COUNSELING,710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200161724,Live to Give Foundation,2425 Exposition Blvd,Austin,TX,78703,30.297464,-97.767146
200176564,Maya Guerra Gamble Campaign,539 W Oltorf St,Austin,TX,78704,30.241758,-97.759156
200099488,Shoal Creek Conservancy,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200139103,Gente Buena Foundation,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200129075,Veterans of Foreign Wars Post #4443 Highland Hills,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200099488,Sallie A Hunt Foundation,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200139103,Headwaters School,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200139103,Interfaith Action of Central Texas,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200159982,Capital Factory ,710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200159982,DDSS TRADING INC.,710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200139103,"Elemental Hospitality Group, LLC",1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200159982,"D.M. Hawke Ventures, LLC",710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200176564,MSNS ENTERPRISES INC.,539 W Oltorf St,Austin,TX,78704,30.241758,-97.759156
200139103,"Flying Sidewalks, LLC",1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200144158,Block 21 Service Company LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200169753,"512 Boutique Events, LLC",1611 W 5th St,Austin,TX,78703,30.165611,-97.828382
200156901,AUSTIN FRESH BURGER BAR FAR WEST LLC,2530 Guadalupe St,Austin,TX,78705,30.141734,-97.832653
106894548,"617 Colorado Street Opco, LLC",9520 HIGHWAY 290 W UNIT A,AUSTIN,TX,78736,30.26613,-97.751785
200159982,"Cherry Lane Ventures, LLC",710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200112419,Teresa & Manzanares Inc.,"13530 North Highway 183, Austin, TX, USA",Austin,TX,78750,30.141734,-97.832653
200099488,OLIVIER & JACOB INC.,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200144158,Burnet Stores LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200099488,Quiteno & Escalante Inc.,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200164143,525 Slaughter LLC,2401 Lake Austin Blvd,Austin,TX,78703,30.165611,-97.828382
200099488,Randhawaz from Amritsar LLC,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200144158,Beltrani & Huezo Inc.,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200161724,Kudrat Investments Inc.,2425 Exposition Blvd,Austin,TX,78703,30.297464,-97.767146
200092797,7-ELEVEN BEVERAGE COMPANY INC. (2929702),863 Airport Blvd,Austin,TX,78702,30.26613,-97.751785
200159982,Creative Alliance Inc.,710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200176564,Nagra Investments Inc.,539 W Oltorf St,Austin,TX,78704,30.241758,-97.759156
200129075,Varianh Corp.,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200173139,7-ELEVEN BEVERAGE COMPANY INC.&KEDAR FOOD & GAS LLC,"11643 Research Blvd., Ste. B",Austin,TX,78759,30.414111,-97.746935
200099488,PMCE Stores Inc.,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200099488,Star Brands Inc,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200170400,7-ELEVEN BEVERAGE COMPANY INC. & MADHUVAN LLC,10800 Research Blvd,Austin,TX,78759,30.402011,-97.746265
200139103,Gandaki Star LLC,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200099488,PUNJABSTORES2 LLC,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200129075,"The Quad Beverage Service, LLC",7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200099488,Royster Xpress LLC,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200127957,71 WEST XPRESS LLC,7800 N IH 35 SVRD Sb,Austin,TX,78752,30.337186,-97.75495
200161724,Kaavya Inc.,2425 Exposition Blvd,Austin,TX,78703,30.297464,-97.767146
200139103,Feel 2 Fill LLC,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200145397,80 Proof LLC,700 River St,Austin,TX,78701,30.337186,-97.75495
107055184,969 Hyder's  Beer Garden LLC,3131 HIGHWAY 71 E STE 100,AUSTIN,TX,78617,30.266484,-97.740231
200041577,969 Operating LLC,9909 Menchaca Rd,Austin,TX,78748,30.26613,-97.751785
200099488,Stephen & Adonis LLC,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200129075,University Food Services Inc ,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200100616,1350 WHITEWING INC.,9201 Circuit of the Americas Blvd,Austin,TX,78617,30.26613,-97.751785
200129075,Tribute Hospitality LLC,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200095327,AFUGA LLC,7700 FM 969,Austin,TX,78724,30.337186,-97.75495
200096893,Aguasol Tequila LLC,4631 Airport Blvd Suite 112,Austin,TX,78751,30.266484,-97.740231
200166665,The Ai Fleet,2805 San Jacinto Blvd,Austin,TX,78705,30.141734,-97.832653
106876256,Aivin & Yordy LLC,1809 W ANDERSON LN STE 1,AUSTIN,TX,78757,30.165611,-97.828382
200157645,Austin LW Hospitality Corporation,7415 Southwest Pkwy,Austin,TX,78735,30.337186,-97.75495
200068780,ALAMO DH ANDERSON LANE BUYER LLC,31 Navasota St,Austin,TX,78702,30.141734,-97.832653
200064282,ALAMO MUELLER BUYER LLC,106 E 6th St,Austin,TX,78701,30.268076,-97.74232
200072360,ALAMO SLAUGHTER LANE BUYER LLC,200 E 6th St,Austin,TX,78701,30.165611,-97.828382
200100800,ALAMO SOUTH LAMAR BUYER LLC,9505 Burnet Rd,Austin,TX,78758,30.26613,-97.751785
200068508,All Dia LLC,3121 Palm Way,Austin,TX,78758,30.266484,-97.740231
107266511,"Allday Hyde Park, LLC",2700 W ANDERSON LN STE 701,AUSTIN,TX,78757,30.141734,-97.832653
200139103,HEG MANAGER L.L.C.,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200099488,Path Hotel Six LLC,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200159982,CONAUS BEVERAGE LLC,710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200153076,Altena Spirits,4007 Commercial Center Dr,Austin,TX,78744,30.266484,-97.740231
200099488,Paseo Hospitality LLC,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200156381,Ameragave LLC,4108 S IH 35,Austin,TX,78745,30.266484,-97.740231
200046770,AMG Retail LLC,6731 Legado Ln,Austin,TX,78749,30.337186,-97.75495
200099488,Sarnas Products LLC,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200139103,DuBu ATX LLC,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200129075,WEST ANDERSON FOOD MART LLC,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200161724,Madhushala Lamar LLC,2425 Exposition Blvd,Austin,TX,78703,30.297464,-97.767146
200099488,"OCEANFRONT PROPERTY, LLC",12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200128781,Austin ABE LLC,9521 US 290 W Ste 1,Austin,TX,78736,30.26613,-97.751785
200099488,South Austin ABE LLC,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200104746,ANNECY MANAGEMENT L.L.C.,1215 W Anderson Ln.,Austin,TX,78757,30.141734,-97.832653
200144158,Back End LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200159982,"DMAT, LLC",710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200144158,"Bendecidos, LLC",8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200114552,ASAHI AUSTIN LLC,1100 S Lamar Blvd Suite 1130,Austin,TX,78704,30.255718,-97.762544
200144158,Baani Group Inc,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200108314,Aspritza LLC,440 E St Elmo Rd,Austin,TX,78745,30.266484,-97.740231
200159982,Cyprien Musabwa,710 W Cesar Chavez St,Austin,TX,78701,30.337186,-97.75495
200156715,Asylum CC LLC,501 W Canyon Ridge Dr,Austin,TX,78753,30.266484,-97.740231
107033886,Ata Tequila LLC,3005 S LAMAR BLVD STE B-105B,AUSTIN,TX,78704,30.141734,-97.832653
200139103,Guckenheimer Services LLC,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200167915,AUSBW SPIRITS LLC,700 River St,Austin,TX,78701,30.337186,-97.75495
200133998,Abdul Patel Enterprises Inc.,2804 N Interstate Hwy 35,Austin,TX,78705,30.141734,-97.832653
200099488,San Angel Food and Beverage LLC,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200089578,AUSTIN BEERWORKS LLC ,6010 Long Champ Ct,Austin,TX,78746,30.279571,-97.736248
200079320,AUSTIN BEL LLC,7601 E Ben White Blvd,Austin,TX,78741,30.337186,-97.75495
200160870,"Austin Catering Co., L.L.C.",1916 Fort View Rd,Austin,TX,78704,30.165611,-97.828382
200123394,Austin Craft Brewing Company LLC,6801 Airport Blvd,Austin,TX,78752,30.337186,-97.75495
200077301,AUSTIN DAIQUIRI FACTORY LLC,10300 Springdale Road Suite 101,Austin,TX,78754,30.297585,-97.705009
200067496,Austin Eagle LLC,9515 Hotel Dr,Austin,TX,78719,30.26613,-97.751785
200051925,"Tejas Thurmond, LLC",111 W William Cannon Dr,Austin,TX,78745,30.348135,-97.721754
200129075,"TJC Management Co. Gp, Lp",7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200128563,"Austin Kolache & Koffee, LLC",4700 Burleson Rd,Austin,TX,78744,30.266484,-97.740231
106862939,AOGWB Inc,2000 E 12TH ST,AUSTIN,TX,78702,30.165611,-97.828382
200081985,AOC 1 LLC,8201 Cross Park Dr,Austin,TX,78754,30.26613,-97.751785
200144158,Austin Snooker And Billiard Tavern LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200099488,Sun Development & Management Corporation,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200144158,Austin Warehouse and Distribution Inc.,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200139103,Gulf Coast Guys Franchise 1 LLC,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200144158,AustinLiu LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200129075,Young's Restaurant Group LLC,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200176564,Midwest Advantage LLC,539 W Oltorf St,Austin,TX,78704,30.241758,-97.759156
200139103,Fortune Restaurant Austin LLC,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200144158,"Bambino Pizza, LLC",8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200144158,Banjoo INC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200108629,"88 1/2 Rainey St OpCo, LLC",6406 N Interstate 35 Ste 2760 ,Austin,TX,78752,30.337186,-97.75495
200099488,PT Group Austin LLC,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200144158,Baretto Bistro Inc,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200139103,Jona Social LLC,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200144158,BARLEY BEAN SOUTH LAMAR LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200144158,BARR MANSION INC.,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200139103,"Double Trouble ATX, LLC",1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200144158,BEE CAVES EXPRESS LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200144158,"Barzon, LLC",8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200113789,6th Street Happy Chicks LLC,"3600 south lamar Blvd,",Austin,TX,78704,30.266484,-97.740231
200099488,SJDJ LLC,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200055958,ZULCHICH LLC,5770 N Mopac Expy,Austin,TX,78731,30.279571,-97.736248
200144158,BTM ATX LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200144158,BIAGIO & CO. LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200144158,BIG CHILL DAIQUIRIS LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200144158,BILL'S HOSPITALITY GROUP LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200144158,Bird Dog BBQ LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200144158,BIRDIE'S LUNCHEONETTE OPERATING COMPANY LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200099488,RAMIS SERVICES LLC,12115 Manchaca Rd,Austin,TX,78748,30.141734,-97.832653
200129075,Vidya Vinayaka LLC,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200144158,BISHOP CIDER COMPANY LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200128276,512 Crestview Group LLC,4707 Burnet Rd,Austin,TX,78756,30.266484,-97.740231
200144158,BLACKS BEVERAGE CO LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200144158,BLANCO RIO KG LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200152725,Austin Lazertag LLC,600 E Riverside Dr,Austin,TX,78704,30.279571,-97.736248
200144158,Blindside Lounge LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200144158,BLUE SUEDE LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200139103,EURASIA 4 LLC,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200144158,BLUEFIN ARBORETUM LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200098039,"1107 East 6th Entertainment, LLC",1701 W Ben White Blvd ,Austin,TX,78704,30.165611,-97.828382
200144158,Blurred Vines LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200144158,"BOA Austin, LLC",8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200139103,GOW HOLDINGS LLC,1836 San Jacinto Blvd,Austin,TX,78701,30.165611,-97.828382
200144158,Boheme Management LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200144158,Bombay to Kathmandu Kitchen LLc,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200161724,LENOIR RESTAURANT LLC,2425 Exposition Blvd,Austin,TX,78703,30.297464,-97.767146
200144158,"Bottega Bois, LLC",8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200129075,Vanenglish Enterprises Inc.,7900 N FM 620,Austin,TX,78726,30.337186,-97.75495
200144158,BA2 GP LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200144158,BP AGAVE SPIRITS LLC,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
200144158,Bradford Airport Logistics Ltd.,8218 BURNET Rd,AUSTIN,TX,78757,30.26613,-97.751785
